;temperature;humidity;time
5121;unavailable;unavailable;2022-05-07 06:51:12.852764
5122;21.4;unavailable;2022-05-07 06:51:17.063974
5123;21.4;53;2022-05-07 06:51:17.140373
5124;20.9;53;2022-05-07 06:51:17.141102
5125;20.9;58;2022-05-07 06:51:17.146026
5126;unavailable;58;2022-05-07 06:51:41.758302
5127;unavailable;unavailable;2022-05-07 06:51:41.758458
5128;unavailable;unavailable;2022-05-07 06:51:41.758632
5129;unavailable;unavailable;2022-05-07 06:51:41.758712
5130;21.4;unavailable;2022-05-07 06:51:44.807244
5131;21.4;53;2022-05-07 06:51:44.881887
5132;20.9;53;2022-05-07 06:51:44.882151
5133;20.9;58;2022-05-07 06:51:44.882255
5134;unavailable;58;2022-05-07 06:52:09.468124
5135;unavailable;unavailable;2022-05-07 06:52:09.468243
5136;unavailable;unavailable;2022-05-07 06:52:09.468456
5137;unavailable;unavailable;2022-05-07 06:52:09.468530
5138;21.4;unavailable;2022-05-07 06:52:13.991613
5139;21.4;53;2022-05-07 06:52:14.067996
5140;20.9;53;2022-05-07 06:52:14.068263
5141;20.9;58;2022-05-07 06:52:14.068373
5142;unavailable;58;2022-05-07 06:52:38.686236
5143;unavailable;unavailable;2022-05-07 06:52:38.686391
5144;unavailable;unavailable;2022-05-07 06:52:38.686573
5145;unavailable;unavailable;2022-05-07 06:52:38.686643
5146;21.4;unavailable;2022-05-07 06:52:43.249807
5147;21.4;53;2022-05-07 06:52:43.356088
5148;20.9;53;2022-05-07 06:52:43.356385
5149;20.9;58;2022-05-07 06:52:43.366746
5150;unavailable;58;2022-05-07 06:53:32.127056
5151;unavailable;unavailable;2022-05-07 06:53:32.127182
5152;unavailable;unavailable;2022-05-07 06:53:32.127371
5153;unavailable;unavailable;2022-05-07 06:53:32.127467
5154;21.4;unavailable;2022-05-07 06:53:33.664043
5155;21.4;53;2022-05-07 06:53:33.734934
5156;20.9;53;2022-05-07 06:53:33.735192
5157;20.9;58;2022-05-07 06:53:33.745872
5158;21.3;58;2022-05-07 06:54:11.746482
5159;unavailable;58;2022-05-07 06:54:36.749810
5160;unavailable;unavailable;2022-05-07 06:54:36.749943
5161;unavailable;unavailable;2022-05-07 06:54:36.750144
5162;unavailable;unavailable;2022-05-07 06:54:36.750265
5163;21.3;unavailable;2022-05-07 06:54:37.763864
5164;21.3;53;2022-05-07 06:54:37.839433
5165;20.9;53;2022-05-07 06:54:37.839690
5166;20.9;58;2022-05-07 06:54:37.839792
5167;unavailable;58;2022-05-07 06:55:38.903019
5168;unavailable;unavailable;2022-05-07 06:55:38.903181
5169;unavailable;unavailable;2022-05-07 06:55:38.903353
5170;unavailable;unavailable;2022-05-07 06:55:38.903484
5171;21.3;unavailable;2022-05-07 06:55:43.403868
5172;21.3;53;2022-05-07 06:55:43.484587
5173;20.9;53;2022-05-07 06:55:43.484842
5174;20.9;58;2022-05-07 06:55:43.490725
5175;unavailable;58;2022-05-07 06:56:32.767908
5176;unavailable;unavailable;2022-05-07 06:56:32.768091
5177;unavailable;unavailable;2022-05-07 06:56:32.768307
5178;unavailable;unavailable;2022-05-07 06:56:32.768406
5179;21.3;unavailable;2022-05-07 06:56:34.309446
5180;21.3;53;2022-05-07 06:56:34.372831
5181;20.9;53;2022-05-07 06:56:34.373090
5182;20.9;58;2022-05-07 06:56:34.386890
5183;unavailable;58;2022-05-07 06:57:16.084055
5184;unavailable;unavailable;2022-05-07 06:57:16.084184
5185;unavailable;unavailable;2022-05-07 06:57:16.084372
5186;unavailable;unavailable;2022-05-07 06:57:16.084469
5187;21.3;unavailable;2022-05-07 06:57:17.716741
5188;21.3;53;2022-05-07 06:57:17.794144
5189;20.9;53;2022-05-07 06:57:17.794411
5190;20.9;58;2022-05-07 06:57:17.794514
5191;unavailable;58;2022-05-07 06:57:42.422845
5192;unavailable;unavailable;2022-05-07 06:57:42.422991
5193;unavailable;unavailable;2022-05-07 06:57:42.423153
5194;unavailable;unavailable;2022-05-07 06:57:42.423228
5195;21.3;unavailable;2022-05-07 06:57:47.072817
5196;21.3;53;2022-05-07 06:57:47.119697
5197;20.9;53;2022-05-07 06:57:47.119958
5198;20.9;58;2022-05-07 06:57:47.120061
5199;unavailable;58;2022-05-07 06:58:34.416096
5200;unavailable;unavailable;2022-05-07 06:58:34.416226
5201;unavailable;unavailable;2022-05-07 06:58:34.416399
5202;unavailable;unavailable;2022-05-07 06:58:34.416477
5203;21.3;unavailable;2022-05-07 06:58:38.621488
5204;21.3;53;2022-05-07 06:58:38.694688
5205;20.9;53;2022-05-07 06:58:38.694945
5206;20.9;58;2022-05-07 06:58:38.699720
5207;unavailable;58;2022-05-07 06:59:03.315251
5208;unavailable;unavailable;2022-05-07 06:59:03.315414
5209;unavailable;unavailable;2022-05-07 06:59:03.315649
5210;unavailable;unavailable;2022-05-07 06:59:03.315766
5211;21.3;unavailable;2022-05-07 06:59:07.811887
5212;21.3;53;2022-05-07 06:59:07.881070
5213;20.9;53;2022-05-07 06:59:07.881339
5214;20.9;58;2022-05-07 06:59:07.883570
5215;20.9;52;2022-05-07 07:00:10.054905
5216;unavailable;52;2022-05-07 07:00:35.065688
5217;unavailable;unavailable;2022-05-07 07:00:35.065816
5218;unavailable;unavailable;2022-05-07 07:00:35.065973
5219;unavailable;unavailable;2022-05-07 07:00:35.066048
5220;21.3;unavailable;2022-05-07 07:00:39.109475
5221;21.3;52;2022-05-07 07:00:39.208980
5222;20.9;52;2022-05-07 07:00:39.209235
5223;20.9;58;2022-05-07 07:00:39.209360
5224;20.9;53;2022-05-07 07:01:36.779949
5225;unavailable;53;2022-05-07 07:03:35.378816
5226;unavailable;unavailable;2022-05-07 07:03:35.378944
5227;unavailable;unavailable;2022-05-07 07:03:35.379104
5228;unavailable;unavailable;2022-05-07 07:03:35.379180
5229;21.3;unavailable;2022-05-07 07:03:37.811599
5230;21.3;53;2022-05-07 07:03:37.903944
5231;20.9;53;2022-05-07 07:03:37.904198
5232;20.9;58;2022-05-07 07:03:37.904298
5233;unavailable;58;2022-05-07 07:04:02.424818
5234;unavailable;unavailable;2022-05-07 07:04:02.424943
5235;unavailable;unavailable;2022-05-07 07:04:02.425104
5236;unavailable;unavailable;2022-05-07 07:04:02.425178
5237;21.3;unavailable;2022-05-07 07:04:06.913412
5238;21.3;53;2022-05-07 07:04:06.987222
5239;20.9;53;2022-05-07 07:04:06.987493
5240;20.9;58;2022-05-07 07:04:06.992227
5241;unavailable;58;2022-05-07 07:04:31.611752
5242;unavailable;unavailable;2022-05-07 07:04:31.611872
5243;unavailable;unavailable;2022-05-07 07:04:31.612032
5244;unavailable;unavailable;2022-05-07 07:04:31.612105
5245;21.3;unavailable;2022-05-07 07:04:36.105976
5246;21.3;53;2022-05-07 07:04:36.169778
5247;20.9;53;2022-05-07 07:04:36.170088
5248;20.9;58;2022-05-07 07:04:36.180952
5249;20.9;52;2022-05-07 07:05:53.292561
5250;unavailable;52;2022-05-07 07:06:18.296724
5251;unavailable;unavailable;2022-05-07 07:06:18.296884
5252;unavailable;unavailable;2022-05-07 07:06:18.297100
5253;unavailable;unavailable;2022-05-07 07:06:18.297173
5254;21.3;unavailable;2022-05-07 07:06:20.255037
5255;21.3;52;2022-05-07 07:06:20.316938
5256;20.9;52;2022-05-07 07:06:20.317219
5257;20.9;58;2022-05-07 07:06:20.326699
5258;unavailable;58;2022-05-07 07:06:44.946746
5259;unavailable;unavailable;2022-05-07 07:06:44.946927
5260;unavailable;unavailable;2022-05-07 07:06:44.947160
5261;unavailable;unavailable;2022-05-07 07:06:44.947253
5262;21.3;unavailable;2022-05-07 07:06:49.604410
5263;21.3;52;2022-05-07 07:06:49.709665
5264;20.9;52;2022-05-07 07:06:49.709922
5265;20.9;58;2022-05-07 07:06:49.710022
5266;unavailable;58;2022-05-07 07:08:32.358268
5267;unavailable;unavailable;2022-05-07 07:08:32.358430
5268;unavailable;unavailable;2022-05-07 07:08:32.358662
5269;unavailable;unavailable;2022-05-07 07:08:32.358772
5270;21.3;unavailable;2022-05-07 07:08:36.858493
5271;21.3;52;2022-05-07 07:08:36.926943
5272;20.9;52;2022-05-07 07:08:36.927203
5273;20.9;58;2022-05-07 07:08:36.929399
5274;unavailable;58;2022-05-07 07:09:01.553930
5275;unavailable;unavailable;2022-05-07 07:09:01.554093
5276;unavailable;unavailable;2022-05-07 07:09:01.554309
5277;unavailable;unavailable;2022-05-07 07:09:01.554391
5278;21.3;unavailable;2022-05-07 07:09:02.459048
5279;21.3;52;2022-05-07 07:09:02.525176
5280;20.9;52;2022-05-07 07:09:02.525458
5281;20.9;58;2022-05-07 07:09:02.535668
5282;unavailable;58;2022-05-07 07:09:27.149904
5283;unavailable;unavailable;2022-05-07 07:09:27.150029
5284;unavailable;unavailable;2022-05-07 07:09:27.150190
5285;unavailable;unavailable;2022-05-07 07:09:27.150265
5286;21.3;unavailable;2022-05-07 07:09:30.922893
5287;21.3;52;2022-05-07 07:09:30.992101
5288;20.9;52;2022-05-07 07:09:30.992389
5289;20.9;58;2022-05-07 07:09:30.997850
5290;unavailable;58;2022-05-07 07:10:12.386796
5291;unavailable;unavailable;2022-05-07 07:10:12.386977
5292;unavailable;unavailable;2022-05-07 07:10:12.387188
5293;unavailable;unavailable;2022-05-07 07:10:12.387285
5294;21.3;unavailable;2022-05-07 07:10:16.965125
5295;21.3;52;2022-05-07 07:10:17.062096
5296;20.9;52;2022-05-07 07:10:17.062379
5297;20.9;58;2022-05-07 07:10:17.062495
5298;unavailable;58;2022-05-07 07:11:05.243386
5299;unavailable;unavailable;2022-05-07 07:11:05.243508
5300;unavailable;unavailable;2022-05-07 07:11:05.243666
5301;unavailable;unavailable;2022-05-07 07:11:05.243740
5302;21.3;unavailable;2022-05-07 07:11:09.729496
5303;21.3;52;2022-05-07 07:11:09.809355
5304;20.9;52;2022-05-07 07:11:09.809618
5305;20.9;58;2022-05-07 07:11:09.811688
5306;unavailable;58;2022-05-07 07:12:16.079640
5307;unavailable;unavailable;2022-05-07 07:12:16.079805
5308;unavailable;unavailable;2022-05-07 07:12:16.080043
5309;unavailable;unavailable;2022-05-07 07:12:16.080138
5310;21.3;unavailable;2022-05-07 07:12:20.653825
5311;21.3;52;2022-05-07 07:12:20.699597
5312;20.9;52;2022-05-07 07:12:20.699860
5313;20.9;58;2022-05-07 07:12:20.699964
5314;unavailable;58;2022-05-07 07:12:45.288960
5315;unavailable;unavailable;2022-05-07 07:12:45.289138
5316;unavailable;unavailable;2022-05-07 07:12:45.289321
5317;unavailable;unavailable;2022-05-07 07:12:45.289410
5318;21.3;unavailable;2022-05-07 07:12:48.860955
5319;21.3;52;2022-05-07 07:12:48.930785
5320;20.9;52;2022-05-07 07:12:48.931130
5321;20.9;58;2022-05-07 07:12:48.936676
5322;unavailable;58;2022-05-07 07:13:13.540812
5323;unavailable;unavailable;2022-05-07 07:13:13.540938
5324;unavailable;unavailable;2022-05-07 07:13:13.541099
5325;unavailable;unavailable;2022-05-07 07:13:13.541173
5326;21.3;unavailable;2022-05-07 07:13:18.044437
5327;21.3;52;2022-05-07 07:13:18.113711
5328;20.9;52;2022-05-07 07:13:18.113963
5329;20.9;58;2022-05-07 07:13:18.117246
5330;unavailable;58;2022-05-07 07:14:02.484638
5331;unavailable;unavailable;2022-05-07 07:14:02.484765
5332;unavailable;unavailable;2022-05-07 07:14:02.484928
5333;unavailable;unavailable;2022-05-07 07:14:02.485003
5334;21.3;unavailable;2022-05-07 07:14:03.700057
5335;21.3;52;2022-05-07 07:14:03.789419
5336;20.9;52;2022-05-07 07:14:03.789682
5337;20.9;58;2022-05-07 07:14:03.789785
5338;unavailable;58;2022-05-07 07:14:28.408935
5339;unavailable;unavailable;2022-05-07 07:14:28.409100
5340;unavailable;unavailable;2022-05-07 07:14:28.409315
5341;unavailable;unavailable;2022-05-07 07:14:28.409406
5342;21.3;unavailable;2022-05-07 07:14:31.986981
5343;21.3;52;2022-05-07 07:14:32.057316
5344;20.9;52;2022-05-07 07:14:32.057580
5345;20.9;58;2022-05-07 07:14:32.057867
5346;unavailable;58;2022-05-07 07:15:16.112649
5347;unavailable;unavailable;2022-05-07 07:15:16.112776
5348;unavailable;unavailable;2022-05-07 07:15:16.112936
5349;unavailable;unavailable;2022-05-07 07:15:16.113012
5350;21.3;unavailable;2022-05-07 07:15:20.619735
5351;21.3;52;2022-05-07 07:15:20.689690
5352;20.9;52;2022-05-07 07:15:20.689946
5353;20.9;58;2022-05-07 07:15:20.694487
5354;unavailable;58;2022-05-07 07:15:45.314987
5355;unavailable;unavailable;2022-05-07 07:15:45.315115
5356;unavailable;unavailable;2022-05-07 07:15:45.315271
5357;unavailable;unavailable;2022-05-07 07:15:45.315378
5358;21.3;unavailable;2022-05-07 07:15:45.711533
5359;21.3;52;2022-05-07 07:15:45.781123
5360;20.9;52;2022-05-07 07:15:45.781391
5361;20.9;58;2022-05-07 07:15:45.783420
5362;unavailable;58;2022-05-07 07:16:10.393805
5363;unavailable;unavailable;2022-05-07 07:16:10.393935
5364;unavailable;unavailable;2022-05-07 07:16:10.394099
5365;unavailable;unavailable;2022-05-07 07:16:10.394176
5366;21.3;unavailable;2022-05-07 07:16:12.334502
5367;21.3;52;2022-05-07 07:16:12.398700
5368;20.9;52;2022-05-07 07:16:12.398995
5369;20.9;58;2022-05-07 07:16:12.402851
5370;unavailable;58;2022-05-07 07:16:37.023241
5371;unavailable;unavailable;2022-05-07 07:16:37.023402
5372;unavailable;unavailable;2022-05-07 07:16:37.023584
5373;unavailable;unavailable;2022-05-07 07:16:37.023660
5374;21.3;unavailable;2022-05-07 07:16:41.585830
5375;21.3;52;2022-05-07 07:16:41.686477
5376;20.9;52;2022-05-07 07:16:41.686731
5377;20.9;58;2022-05-07 07:16:41.686830
5378;unavailable;58;2022-05-07 07:17:28.103270
5379;unavailable;unavailable;2022-05-07 07:17:28.103439
5380;unavailable;unavailable;2022-05-07 07:17:28.103653
5381;unavailable;unavailable;2022-05-07 07:17:28.103765
5382;21.3;unavailable;2022-05-07 07:17:32.609639
5383;21.3;52;2022-05-07 07:17:32.687069
5384;20.9;52;2022-05-07 07:17:32.687325
5385;20.9;58;2022-05-07 07:17:32.687471
5386;unavailable;58;2022-05-07 07:18:16.130816
5387;unavailable;unavailable;2022-05-07 07:18:16.130995
5388;unavailable;unavailable;2022-05-07 07:18:16.131232
5389;unavailable;unavailable;2022-05-07 07:18:16.131306
5390;21.3;unavailable;2022-05-07 07:18:20.648438
5391;21.3;52;2022-05-07 07:18:20.728109
5392;20.9;52;2022-05-07 07:18:20.728392
5393;20.9;58;2022-05-07 07:18:20.735414
5394;unavailable;58;2022-05-07 07:18:45.335073
5395;unavailable;unavailable;2022-05-07 07:18:45.335203
5396;unavailable;unavailable;2022-05-07 07:18:45.335394
5397;unavailable;unavailable;2022-05-07 07:18:45.335490
5398;21.3;unavailable;2022-05-07 07:18:48.696948
5399;21.3;52;2022-05-07 07:18:48.771194
5400;20.9;52;2022-05-07 07:18:48.771497
5401;20.9;58;2022-05-07 07:18:48.771598
5402;unavailable;58;2022-05-07 07:19:38.359751
5403;unavailable;unavailable;2022-05-07 07:19:38.359936
5404;unavailable;unavailable;2022-05-07 07:19:38.360172
5405;unavailable;unavailable;2022-05-07 07:19:38.360247
5406;21.3;unavailable;2022-05-07 07:19:42.874448
5407;21.3;52;2022-05-07 07:19:42.936082
5408;20.9;52;2022-05-07 07:19:42.936372
5409;20.9;58;2022-05-07 07:19:42.950091
5410;unavailable;58;2022-05-07 07:20:07.563733
5411;unavailable;unavailable;2022-05-07 07:20:07.563919
5412;unavailable;unavailable;2022-05-07 07:20:07.564120
5413;unavailable;unavailable;2022-05-07 07:20:07.564196
5414;21.3;unavailable;2022-05-07 07:20:09.808885
5415;21.3;52;2022-05-07 07:20:09.875089
5416;20.9;52;2022-05-07 07:20:09.875356
5417;20.9;58;2022-05-07 07:20:09.880420
5418;unavailable;58;2022-05-07 07:20:34.565863
5419;unavailable;unavailable;2022-05-07 07:20:34.565989
5420;unavailable;unavailable;2022-05-07 07:20:34.566153
5421;unavailable;unavailable;2022-05-07 07:20:34.566232
5422;21.3;unavailable;2022-05-07 07:20:39.156465
5423;21.3;52;2022-05-07 07:20:39.259147
5424;20.9;52;2022-05-07 07:20:39.259452
5425;20.9;58;2022-05-07 07:20:39.259554
5426;20.9;53;2022-05-07 07:21:25.374436
5427;unavailable;53;2022-05-07 07:22:07.362718
5428;unavailable;unavailable;2022-05-07 07:22:07.362882
5429;unavailable;unavailable;2022-05-07 07:22:07.363122
5430;unavailable;unavailable;2022-05-07 07:22:07.363216
5431;21.3;unavailable;2022-05-07 07:22:11.851925
5432;21.3;53;2022-05-07 07:22:11.932290
5433;20.9;53;2022-05-07 07:22:11.932570
5434;20.9;58;2022-05-07 07:22:11.932670
5435;20.9;52;2022-05-07 07:22:21.981174
5436;unavailable;52;2022-05-07 07:22:36.559136
5437;unavailable;unavailable;2022-05-07 07:22:36.559265
5438;unavailable;unavailable;2022-05-07 07:22:36.559485
5439;unavailable;unavailable;2022-05-07 07:22:36.559596
5440;21.3;unavailable;2022-05-07 07:22:41.042507
5441;21.3;52;2022-05-07 07:22:41.124226
5442;20.9;52;2022-05-07 07:22:41.124536
5443;20.9;58;2022-05-07 07:22:41.124637
5444;unavailable;58;2022-05-07 07:23:41.763905
5445;unavailable;unavailable;2022-05-07 07:23:41.764084
5446;unavailable;unavailable;2022-05-07 07:23:41.764297
5447;unavailable;unavailable;2022-05-07 07:23:41.764396
5448;21.3;unavailable;2022-05-07 07:23:43.922513
5449;21.3;52;2022-05-07 07:23:43.996626
5450;20.9;52;2022-05-07 07:23:43.996906
5451;20.9;58;2022-05-07 07:23:44.007066
5452;unavailable;58;2022-05-07 07:24:08.617860
5453;unavailable;unavailable;2022-05-07 07:24:08.617983
5454;unavailable;unavailable;2022-05-07 07:24:08.618145
5455;unavailable;unavailable;2022-05-07 07:24:08.618222
5456;21.4;unavailable;2022-05-07 07:24:09.827862
5457;21.4;52;2022-05-07 07:24:09.899634
5458;20.9;52;2022-05-07 07:24:09.899891
5459;20.9;58;2022-05-07 07:24:09.900041
5460;unavailable;58;2022-05-07 07:24:34.525857
5461;unavailable;unavailable;2022-05-07 07:24:34.525985
5462;unavailable;unavailable;2022-05-07 07:24:34.526146
5463;unavailable;unavailable;2022-05-07 07:24:34.526222
5464;21.4;unavailable;2022-05-07 07:24:37.891934
5465;21.4;52;2022-05-07 07:24:37.956189
5466;20.9;52;2022-05-07 07:24:37.956458
5467;20.9;58;2022-05-07 07:24:37.961985
5468;20.8;58;2022-05-07 07:25:17.172644
5469;20.8;57;2022-05-07 07:25:17.178178
5470;unavailable;57;2022-05-07 07:25:38.711750
5471;unavailable;unavailable;2022-05-07 07:25:38.711875
5472;unavailable;unavailable;2022-05-07 07:25:38.712038
5473;unavailable;unavailable;2022-05-07 07:25:38.712113
5474;21.4;unavailable;2022-05-07 07:25:43.315255
5475;21.4;52;2022-05-07 07:25:43.389084
5476;20.8;52;2022-05-07 07:25:43.389350
5477;20.8;57;2022-05-07 07:25:43.389452
5478;unavailable;57;2022-05-07 07:27:09.239073
5479;unavailable;unavailable;2022-05-07 07:27:09.239202
5480;unavailable;unavailable;2022-05-07 07:27:09.239391
5481;unavailable;unavailable;2022-05-07 07:27:09.239490
5482;21.4;unavailable;2022-05-07 07:27:13.845507
5483;21.4;52;2022-05-07 07:27:13.918252
5484;20.8;52;2022-05-07 07:27:13.918553
5485;20.8;57;2022-05-07 07:27:13.918652
5486;unavailable;57;2022-05-07 07:27:38.533670
5487;unavailable;unavailable;2022-05-07 07:27:38.533795
5488;unavailable;unavailable;2022-05-07 07:27:38.533956
5489;unavailable;unavailable;2022-05-07 07:27:38.534031
5490;21.4;unavailable;2022-05-07 07:27:43.198917
5491;21.4;52;2022-05-07 07:27:43.298191
5492;20.8;52;2022-05-07 07:27:43.298497
5493;20.8;57;2022-05-07 07:27:43.298595
5494;unavailable;57;2022-05-07 07:28:07.831339
5495;unavailable;unavailable;2022-05-07 07:28:07.831541
5496;unavailable;unavailable;2022-05-07 07:28:07.831737
5497;unavailable;unavailable;2022-05-07 07:28:07.831810
5498;21.4;unavailable;2022-05-07 07:28:12.516517
5499;21.4;52;2022-05-07 07:28:12.590853
5500;20.8;52;2022-05-07 07:28:12.591108
5501;20.8;57;2022-05-07 07:28:12.591210
5502;unavailable;57;2022-05-07 07:28:37.221749
5503;unavailable;unavailable;2022-05-07 07:28:37.221929
5504;unavailable;unavailable;2022-05-07 07:28:37.222140
5505;unavailable;unavailable;2022-05-07 07:28:37.222236
5506;21.4;unavailable;2022-05-07 07:28:39.825427
5507;21.4;52;2022-05-07 07:28:39.932517
5508;20.8;52;2022-05-07 07:28:39.932769
5509;20.8;57;2022-05-07 07:28:39.932870
5510;unavailable;57;2022-05-07 07:29:04.529620
5511;unavailable;unavailable;2022-05-07 07:29:04.529749
5512;unavailable;unavailable;2022-05-07 07:29:04.529911
5513;unavailable;unavailable;2022-05-07 07:29:04.529983
5514;21.4;unavailable;2022-05-07 07:29:05.055793
5515;21.4;52;2022-05-07 07:29:05.127227
5516;20.8;52;2022-05-07 07:29:05.127509
5517;20.8;57;2022-05-07 07:29:05.130438
5518;unavailable;57;2022-05-07 07:30:37.827009
5519;unavailable;unavailable;2022-05-07 07:30:37.827135
5520;unavailable;unavailable;2022-05-07 07:30:37.827294
5521;unavailable;unavailable;2022-05-07 07:30:37.827395
5522;21.4;unavailable;2022-05-07 07:30:42.440441
5523;21.4;52;2022-05-07 07:30:42.503285
5524;20.8;52;2022-05-07 07:30:42.503566
5525;20.8;57;2022-05-07 07:30:42.507248
5526;unavailable;57;2022-05-07 07:31:07.135075
5527;unavailable;unavailable;2022-05-07 07:31:07.135255
5528;unavailable;unavailable;2022-05-07 07:31:07.135457
5529;unavailable;unavailable;2022-05-07 07:31:07.135566
5530;21.4;unavailable;2022-05-07 07:31:11.722674
5531;21.4;52;2022-05-07 07:31:11.793184
5532;20.8;52;2022-05-07 07:31:11.793486
5533;20.8;57;2022-05-07 07:31:11.798306
5534;unavailable;57;2022-05-07 07:31:36.423911
5535;unavailable;unavailable;2022-05-07 07:31:36.424090
5536;unavailable;unavailable;2022-05-07 07:31:36.424271
5537;unavailable;unavailable;2022-05-07 07:31:36.424361
5538;21.4;unavailable;2022-05-07 07:31:41.107555
5539;21.4;52;2022-05-07 07:31:41.182881
5540;20.8;52;2022-05-07 07:31:41.183192
5541;20.8;57;2022-05-07 07:31:41.202474
5542;unavailable;57;2022-05-07 07:32:05.815615
5543;unavailable;unavailable;2022-05-07 07:32:05.815745
5544;unavailable;unavailable;2022-05-07 07:32:05.815906
5545;unavailable;unavailable;2022-05-07 07:32:05.815979
5546;21.4;unavailable;2022-05-07 07:32:10.568453
5547;21.4;52;2022-05-07 07:32:10.614389
5548;20.8;52;2022-05-07 07:32:10.614649
5549;20.8;57;2022-05-07 07:32:10.614752
5550;unavailable;57;2022-05-07 07:32:50.845598
5551;unavailable;unavailable;2022-05-07 07:32:50.845728
5552;unavailable;unavailable;2022-05-07 07:32:50.845891
5553;unavailable;unavailable;2022-05-07 07:32:50.845966
5554;21.4;unavailable;2022-05-07 07:32:51.471738
5555;21.4;52;2022-05-07 07:32:51.536301
5556;20.8;52;2022-05-07 07:32:51.536582
5557;20.8;57;2022-05-07 07:32:51.549603
5558;unavailable;57;2022-05-07 07:33:40.609929
5559;unavailable;unavailable;2022-05-07 07:33:40.610092
5560;unavailable;unavailable;2022-05-07 07:33:40.610311
5561;unavailable;unavailable;2022-05-07 07:33:40.610393
5562;21.4;unavailable;2022-05-07 07:33:45.218930
5563;21.4;52;2022-05-07 07:33:45.296003
5564;20.8;52;2022-05-07 07:33:45.296264
5565;20.8;57;2022-05-07 07:33:45.296373
5566;unavailable;57;2022-05-07 07:34:30.686944
5567;unavailable;unavailable;2022-05-07 07:34:30.687105
5568;unavailable;unavailable;2022-05-07 07:34:30.687283
5569;unavailable;unavailable;2022-05-07 07:34:30.687383
5570;21.4;unavailable;2022-05-07 07:34:34.545896
5571;21.4;53;2022-05-07 07:34:34.662930
5572;20.8;53;2022-05-07 07:34:34.663187
5573;20.8;57;2022-05-07 07:34:34.663286
5574;unavailable;57;2022-05-07 07:35:31.312725
5575;unavailable;unavailable;2022-05-07 07:35:31.312907
5576;unavailable;unavailable;2022-05-07 07:35:31.313119
5577;unavailable;unavailable;2022-05-07 07:35:31.313218
5578;21.4;unavailable;2022-05-07 07:35:35.915410
5579;21.4;53;2022-05-07 07:35:35.988155
5580;20.8;53;2022-05-07 07:35:35.988433
5581;20.8;57;2022-05-07 07:35:35.988538
5582;unavailable;57;2022-05-07 07:36:16.146112
5583;unavailable;unavailable;2022-05-07 07:36:16.146240
5584;unavailable;unavailable;2022-05-07 07:36:16.146451
5585;unavailable;unavailable;2022-05-07 07:36:16.146526
5586;21.4;unavailable;2022-05-07 07:36:16.652133
5587;21.4;53;2022-05-07 07:36:16.747441
5588;20.8;53;2022-05-07 07:36:16.747701
5589;20.8;57;2022-05-07 07:36:16.747800
5590;unavailable;57;2022-05-07 07:37:05.747034
5591;unavailable;unavailable;2022-05-07 07:37:05.747220
5592;unavailable;unavailable;2022-05-07 07:37:05.747385
5593;unavailable;unavailable;2022-05-07 07:37:05.747462
5594;21.4;unavailable;2022-05-07 07:37:10.431613
5595;21.4;53;2022-05-07 07:37:10.504249
5596;20.8;53;2022-05-07 07:37:10.504540
5597;20.8;57;2022-05-07 07:37:10.517588
5598;20.8;58;2022-05-07 07:37:18.493480
5599;unavailable;58;2022-05-07 07:37:35.125933
5600;unavailable;unavailable;2022-05-07 07:37:35.126081
5601;unavailable;unavailable;2022-05-07 07:37:35.126238
5602;unavailable;unavailable;2022-05-07 07:37:35.126311
5603;21.4;unavailable;2022-05-07 07:37:36.854648
5604;21.4;53;2022-05-07 07:37:36.926260
5605;20.8;53;2022-05-07 07:37:36.926531
5606;20.8;58;2022-05-07 07:37:36.934026
5607;unavailable;58;2022-05-07 07:38:41.677949
5608;unavailable;unavailable;2022-05-07 07:38:41.678107
5609;unavailable;unavailable;2022-05-07 07:38:41.678288
5610;unavailable;unavailable;2022-05-07 07:38:41.678388
5611;21.4;unavailable;2022-05-07 07:38:46.285903
5612;21.4;53;2022-05-07 07:38:46.352713
5613;20.8;53;2022-05-07 07:38:46.352975
5614;20.8;58;2022-05-07 07:38:46.357580
5615;20.9;58;2022-05-07 07:38:49.024715
5616;unavailable;58;2022-05-07 07:39:10.981052
5617;unavailable;unavailable;2022-05-07 07:39:10.981234
5618;unavailable;unavailable;2022-05-07 07:39:10.981478
5619;unavailable;unavailable;2022-05-07 07:39:10.981574
5620;21.4;unavailable;2022-05-07 07:39:15.569994
5621;21.4;53;2022-05-07 07:39:15.640240
5622;20.9;53;2022-05-07 07:39:15.640526
5623;20.9;58;2022-05-07 07:39:15.646060
5624;unavailable;58;2022-05-07 07:39:40.265346
5625;unavailable;unavailable;2022-05-07 07:39:40.265527
5626;unavailable;unavailable;2022-05-07 07:39:40.265757
5627;unavailable;unavailable;2022-05-07 07:39:40.265866
5628;21.4;unavailable;2022-05-07 07:39:41.683604
5629;21.4;53;2022-05-07 07:39:41.750147
5630;20.9;53;2022-05-07 07:39:41.750434
5631;20.9;58;2022-05-07 07:39:41.762608
5632;unavailable;58;2022-05-07 07:40:06.437738
5633;unavailable;unavailable;2022-05-07 07:40:06.437923
5634;unavailable;unavailable;2022-05-07 07:40:06.438135
5635;unavailable;unavailable;2022-05-07 07:40:06.438230
5636;21.4;unavailable;2022-05-07 07:40:07.382753
5637;21.4;53;2022-05-07 07:40:07.454703
5638;20.9;53;2022-05-07 07:40:07.455001
